;date;ward_A_nursing_staff_capacity;ward_A_planned_absences;ward_A_unplanned_absences;ward_B_nursing_staff_capacity;ward_B_planned_absences;ward_B_unplanned_absences;ward_C_nursing_staff_capacity;ward_C_planned_absences;ward_C_unplanned_absences;ward_D_nursing_staff_capacity;ward_D_planned_absences;ward_D_unplanned_absences
11893;12.05.2023 01:00;4;41;13;3;62;9;3;26;2;4;38;5
11894;12.05.2023 02:00;4;41;13;3;62;9;3;26;2;4;38;5
11895;12.05.2023 03:00;4;41;13;3;62;9;3;26;2;4;38;5
11896;12.05.2023 04:00;4;41;13;3;62;9;3;26;2;4;38;5
11897;12.05.2023 05:00;16;41;14;10;62;12;9;26;3;13;38;7
11898;12.05.2023 06:00;16;41;12;10;62;10;13;26;3;13;38;6
11899;12.05.2023 07:00;17;41;13;12;62;10;15;26;2;20;38;6
11900;12.05.2023 08:00;19;41;12;13;62;9;16;26;2;20;38;6
11901;12.05.2023 09:00;19;41;12;13;62;9;16;26;2;20;38;6
11902;12.05.2023 10:00;19;41;12;13;62;9;16;26;2;20;38;6
11903;12.05.2023 11:00;19;41;12;13;62;9;16;26;2;20;38;6
11904;12.05.2023 12:00;17;41;12;13;62;9;16;26;2;20;38;6
11905;12.05.2023 13:00;22;41;16;21;62;10;22;26;2;28;38;7
11906;12.05.2023 14:00;20;41;12;21;62;9;22;26;2;27;38;5
11907;12.05.2023 15:00;8;41;12;14;62;9;13;26;2;18;38;5
11908;12.05.2023 16:00;7;41;12;8;62;9;8;26;2;8;38;5
11909;12.05.2023 17:00;7;41;12;8;62;9;7;26;2;8;38;6
11910;12.05.2023 18:00;7;41;12;8;62;9;7;26;2;8;38;6
11911;12.05.2023 19:00;7;41;12;8;62;9;7;26;2;8;38;6
11912;12.05.2023 20:00;12;41;12;12;62;10;8;26;2;12;38;6
11913;12.05.2023 21:00;12;41;12;12;62;9;9;26;2;12;38;6
11914;12.05.2023 22:00;5;41;12;4;62;9;3;26;2;4;38;6
11915;12.05.2023 23:00;5;41;12;4;62;9;3;26;2;4;38;6
11916;13.05.2023 00:00;5;34;14;4;54;12;3;26;2;4;32;7
11917;13.05.2023 01:00;5;34;14;4;54;12;3;26;2;4;32;7
11918;13.05.2023 02:00;5;34;14;4;54;12;3;26;2;4;32;7
11919;13.05.2023 03:00;5;34;14;4;54;12;3;26;2;4;32;7
11920;13.05.2023 04:00;5;34;14;4;54;12;3;26;2;4;32;7
11921;13.05.2023 05:00;15;34;16;11;54;14;11;26;3;11;32;9
11922;13.05.2023 06:00;15;34;14;11;54;11;11;26;2;11;32;7
11923;13.05.2023 07:00;10;34;14;7;54;11;8;26;2;8;32;7
11924;13.05.2023 08:00;10;34;13;7;54;11;8;26;2;8;32;7
11925;13.05.2023 09:00;10;34;13;7;54;11;8;26;2;8;32;7
11926;13.05.2023 10:00;10;34;13;7;54;11;8;26;2;8;32;7
11927;13.05.2023 11:00;10;34;13;7;54;11;9;26;2;8;32;7
11928;13.05.2023 12:00;10;34;13;7;54;11;9;26;2;8;32;7
11929;13.05.2023 13:00;16;34;14;13;54;11;14;26;2;14;32;9
11930;13.05.2023 14:00;16;34;10;13;54;10;14;26;2;14;32;8
11931;13.05.2023 15:00;6;34;10;6;54;10;6;26;2;7;32;8
11932;13.05.2023 16:00;6;34;10;6;54;10;6;26;2;6;32;8
11933;13.05.2023 17:00;6;34;10;6;54;10;6;26;2;6;32;8
11934;13.05.2023 18:00;6;34;10;6;54;10;6;26;2;6;32;7
11935;13.05.2023 19:00;6;34;10;6;54;10;6;26;2;6;32;7
11936;13.05.2023 20:00;12;34;10;10;54;11;7;26;2;10;32;7
11937;13.05.2023 21:00;12;34;10;10;54;10;8;26;2;10;32;7
11938;13.05.2023 22:00;6;34;10;4;54;10;3;26;2;4;32;7
11939;13.05.2023 23:00;6;34;10;4;54;10;3;26;2;4;32;7
11940;14.05.2023 00:00;6;31;9;4;51;10;3;26;3;4;32;7
11941;14.05.2023 01:00;6;31;9;4;51;10;3;26;3;4;32;7
11942;14.05.2023 02:00;6;31;9;4;51;10;3;26;3;4;32;7
11943;14.05.2023 03:00;6;31;9;4;51;10;3;26;3;4;32;7
11944;14.05.2023 04:00;6;31;9;4;51;10;3;26;3;4;32;7
11945;14.05.2023 05:00;18;31;10;12;51;12;12;26;3;11;32;8
11946;14.05.2023 06:00;18;31;8;12;51;10;12;26;2;11;32;6
11947;14.05.2023 07:00;12;31;8;8;51;10;9;26;2;8;32;6
11948;14.05.2023 08:00;12;31;8;8;51;10;9;26;2;8;32;6
11949;14.05.2023 09:00;12;31;8;8;51;10;9;26;2;8;32;6
11950;14.05.2023 10:00;12;31;8;8;51;10;9;26;2;8;32;6
11951;14.05.2023 11:00;12;31;8;8;51;10;10;26;2;8;32;6
11952;14.05.2023 12:00;12;31;8;8;51;10;10;26;2;8;32;6
11953;14.05.2023 13:00;18;31;10;15;51;10;15;26;2;14;32;7
11954;14.05.2023 14:00;18;31;9;15;51;10;15;26;2;14;32;5
11955;14.05.2023 15:00;6;31;9;7;51;10;6;26;2;7;32;5
11956;14.05.2023 16:00;6;31;9;7;51;10;6;26;2;6;32;5
11957;14.05.2023 17:00;6;31;9;7;51;10;6;26;2;6;32;5
11958;14.05.2023 18:00;6;31;9;7;51;10;6;26;2;6;32;5
11959;14.05.2023 19:00;6;31;9;7;51;10;6;26;2;6;32;5
11960;14.05.2023 20:00;10;31;12;11;51;11;7;26;2;10;32;5
11961;14.05.2023 21:00;10;31;12;11;51;10;8;26;2;10;32;5
11962;14.05.2023 22:00;4;31;12;4;51;10;3;26;2;4;32;5
11963;14.05.2023 23:00;4;31;12;4;51;10;3;26;2;4;32;5
11964;15.05.2023 00:00;4;42;11;4;65;6;3;26;0;4;39;4
11965;15.05.2023 01:00;4;42;11;4;65;6;3;26;0;4;39;4
11966;15.05.2023 02:00;4;42;11;4;65;6;3;26;0;4;39;4
11967;15.05.2023 03:00;4;42;11;4;65;6;3;26;0;4;39;4
11968;15.05.2023 04:00;4;42;11;4;65;6;3;26;0;4;39;4
11969;15.05.2023 05:00;15;42;12;11;65;11;10;26;2;12;39;4
11970;15.05.2023 06:00;15;42;12;12;65;9;11;26;3;14;39;3
11971;15.05.2023 07:00;19;42;13;13;65;9;13;26;3;22;39;3
11972;15.05.2023 08:00;22;42;13;13;65;9;16;26;3;22;39;3
11973;15.05.2023 09:00;22;42;13;13;65;9;16;26;3;22;39;3
11974;15.05.2023 10:00;22;42;13;13;65;9;16;26;3;22;39;3
11975;15.05.2023 11:00;22;42;13;12;65;9;17;26;3;22;39;3
11976;15.05.2023 12:00;20;42;13;11;65;9;16;26;3;22;39;3
11977;15.05.2023 13:00;27;42;13;20;65;10;21;26;3;31;39;6
11978;15.05.2023 14:00;23;42;11;20;65;10;20;26;3;30;39;5
11979;15.05.2023 15:00;11;42;11;13;65;10;12;26;3;20;39;5
11980;15.05.2023 16:00;8;42;11;9;65;10;8;26;3;9;39;5
11981;15.05.2023 17:00;8;42;11;9;65;10;7;26;3;9;39;5
11982;15.05.2023 18:00;8;42;11;9;65;10;7;26;3;9;39;5
11983;15.05.2023 19:00;8;42;11;9;65;10;7;26;3;9;39;5
11984;15.05.2023 20:00;13;42;11;12;65;10;7;26;4;13;39;5
11985;15.05.2023 21:00;13;42;8;12;65;9;8;26;4;13;39;5
11986;15.05.2023 22:00;5;42;8;3;65;9;2;26;4;4;39;5
11987;15.05.2023 23:00;5;42;8;3;65;9;2;26;4;4;39;5
11988;16.05.2023 00:00;5;42;6;3;65;9;2;26;4;4;38;5
11989;16.05.2023 01:00;5;42;6;3;65;9;2;26;4;4;38;5
11990;16.05.2023 02:00;5;42;6;3;65;9;2;26;4;4;38;5
11991;16.05.2023 03:00;5;42;6;3;65;9;2;26;4;4;38;5
11992;16.05.2023 04:00;5;42;6;3;65;9;2;26;4;4;38;5
11993;16.05.2023 05:00;15;42;9;11;65;13;10;26;5;14;38;5
11994;16.05.2023 06:00;15;42;8;13;65;8;11;26;3;15;38;5
11995;16.05.2023 07:00;18;42;9;15;65;8;18;26;2;25;38;5
11996;16.05.2023 08:00;20;42;8;15;65;8;21;26;2;25;38;5
11997;16.05.2023 09:00;20;42;8;15;65;8;21;26;2;25;38;5
11998;16.05.2023 10:00;20;42;8;15;65;8;21;26;2;25;38;5
11999;16.05.2023 11:00;20;42;8;13;65;8;22;26;2;25;38;5
12000;16.05.2023 12:00;19;42;8;13;65;8;21;26;2;25;38;5
12001;16.05.2023 13:00;26;42;9;20;65;11;25;26;3;33;38;10
12002;16.05.2023 14:00;22;42;9;20;65;10;24;26;3;32;38;7
12003;16.05.2023 15:00;11;42;9;12;65;10;15;26;3;21;38;7
12004;16.05.2023 16:00;8;42;9;7;65;10;7;26;3;8;38;7
12005;16.05.2023 17:00;8;42;9;7;65;10;6;26;3;8;38;7
12006;16.05.2023 18:00;8;42;9;7;65;10;6;26;3;8;38;7
12007;16.05.2023 19:00;8;42;9;7;65;10;6;26;3;8;38;7
12008;16.05.2023 20:00;13;42;9;10;65;10;7;26;3;12;38;7
12009;16.05.2023 21:00;13;42;9;10;65;10;8;26;2;12;38;7
12010;16.05.2023 22:00;5;42;9;3;65;10;3;26;2;4;38;7
12011;16.05.2023 23:00;5;42;9;3;65;10;3;26;2;4;38;7
12012;17.05.2023 00:00;5;43;11;3;64;11;3;28;3;4;41;7
12013;17.05.2023 01:00;5;43;11;3;64;11;3;28;3;4;41;7
12014;17.05.2023 02:00;5;43;11;3;64;11;3;28;3;4;41;7
12015;17.05.2023 03:00;5;43;11;3;64;11;3;28;3;4;41;7
12016;17.05.2023 04:00;5;43;11;3;64;11;3;28;3;4;41;7
12017;17.05.2023 05:00;14;43;15;12;64;14;8;28;4;18;41;7
12018;17.05.2023 06:00;16;43;12;13;64;10;12;28;3;18;41;7
12019;17.05.2023 07:00;19;43;13;17;64;10;16;28;3;24;41;7
12020;17.05.2023 08:00;21;43;13;18;64;10;17;28;3;24;41;7
12021;17.05.2023 09:00;21;43;13;18;64;10;17;28;3;24;41;7
12022;17.05.2023 10:00;21;43;13;18;64;10;17;28;3;24;41;7
12023;17.05.2023 11:00;21;43;13;17;64;10;20;28;3;24;41;7
12024;17.05.2023 12:00;20;43;13;17;64;10;19;28;3;24;41;7
12025;17.05.2023 13:00;28;43;13;26;64;11;23;28;4;33;41;8
12026;17.05.2023 14:00;24;43;12;26;64;8;23;28;3;32;41;3
12027;17.05.2023 15:00;12;43;12;17;64;8;15;28;3;18;41;3
12028;17.05.2023 16:00;9;43;12;9;64;8;9;28;3;9;41;3
12029;17.05.2023 17:00;9;43;12;9;64;8;8;28;3;9;41;3
12030;17.05.2023 18:00;9;43;12;9;64;8;8;28;3;9;41;3
12031;17.05.2023 19:00;9;43;12;9;64;8;8;28;3;9;41;3
12032;17.05.2023 20:00;14;43;12;13;64;8;7;28;3;13;41;3
12033;17.05.2023 21:00;14;43;12;13;64;8;8;28;3;13;41;3
12034;17.05.2023 22:00;5;43;12;4;64;8;3;28;3;4;41;3
12035;17.05.2023 23:00;5;43;12;4;64;8;3;28;3;4;41;3
12036;18.05.2023 00:00;5;30;13;4;51;8;3;27;3;4;33;3
12037;18.05.2023 01:00;5;30;13;4;51;8;3;27;3;4;33;3
12038;18.05.2023 02:00;5;30;13;4;51;8;3;27;3;4;33;3
12039;18.05.2023 03:00;5;30;13;4;51;8;3;27;3;4;33;3
12040;18.05.2023 04:00;5;30;13;4;51;8;3;27;3;4;33;3
12041;18.05.2023 05:00;16;30;14;14;51;10;12;27;3;12;33;5
12042;18.05.2023 06:00;16;30;9;14;51;7;13;27;2;12;33;5
12043;18.05.2023 07:00;11;30;9;10;51;7;11;27;2;8;33;5
12044;18.05.2023 08:00;11;30;7;10;51;7;12;27;2;8;33;5
12045;18.05.2023 09:00;11;30;7;10;51;7;12;27;2;8;33;5
12046;18.05.2023 10:00;11;30;7;10;51;7;12;27;2;8;33;5
12047;18.05.2023 11:00;11;30;7;10;51;7;13;27;2;8;33;5
12048;18.05.2023 12:00;11;30;7;10;51;7;12;27;2;8;33;5
12049;18.05.2023 13:00;17;30;8;18;51;7;19;27;2;17;33;5
12050;18.05.2023 14:00;17;30;8;18;51;6;19;27;1;17;33;4
12051;18.05.2023 15:00;6;30;8;8;51;6;10;27;1;9;33;4
12052;18.05.2023 16:00;6;30;8;9;51;6;9;27;1;9;33;4
12053;18.05.2023 17:00;6;30;8;9;51;6;8;27;1;9;33;4
12054;18.05.2023 18:00;6;30;8;9;51;6;8;27;1;9;33;4
12055;18.05.2023 19:00;6;30;8;9;51;6;8;27;1;9;33;4
12056;18.05.2023 20:00;10;30;10;13;51;6;9;27;1;13;33;4
12057;18.05.2023 21:00;10;30;10;12;51;6;10;27;1;13;33;4
12058;18.05.2023 22:00;4;30;10;4;51;6;3;27;1;4;33;4
12059;18.05.2023 23:00;4;30;10;4;51;6;3;27;1;4;33;4
12060;19.05.2023 00:00;4;43;10;4;66;4;3;29;0;4;43;4
12061;19.05.2023 01:00;4;43;10;4;66;4;3;29;0;4;43;4
12062;19.05.2023 02:00;4;43;10;4;66;4;3;29;0;4;43;4
12063;19.05.2023 03:00;4;43;10;4;66;4;3;29;0;4;43;4
12064;19.05.2023 04:00;4;43;10;4;66;4;3;29;0;4;43;4
12065;19.05.2023 05:00;14;43;13;13;66;5;10;29;1;14;43;6
12066;19.05.2023 06:00;14;43;13;13;66;3;11;29;1;14;43;4
12067;19.05.2023 07:00;15;43;13;13;66;3;11;29;1;15;43;4
12068;19.05.2023 08:00;17;43;13;14;66;3;12;29;1;15;43;4
12069;19.05.2023 09:00;17;43;13;14;66;3;12;29;1;15;43;4
12070;19.05.2023 10:00;17;43;13;14;66;3;12;29;1;15;43;4
12071;19.05.2023 11:00;17;43;13;14;66;3;13;29;1;15;43;4
12072;19.05.2023 12:00;15;43;13;14;66;3;13;29;1;15;43;4
12073;19.05.2023 13:00;21;43;14;23;66;4;19;29;2;23;43;4
12074;19.05.2023 14:00;18;43;13;23;66;4;19;29;2;23;43;4
12075;19.05.2023 15:00;8;43;13;14;66;4;11;29;2;13;43;4
12076;19.05.2023 16:00;6;43;13;9;66;4;8;29;2;8;43;4
12077;19.05.2023 17:00;6;43;13;9;66;4;7;29;2;8;43;4
12078;19.05.2023 18:00;6;43;13;9;66;4;7;29;2;8;43;4
12079;19.05.2023 19:00;6;43;13;9;66;4;7;29;2;8;43;4
12080;19.05.2023 20:00;12;43;14;13;66;6;8;29;2;12;43;4
12081;19.05.2023 21:00;12;43;12;13;66;6;9;29;2;12;43;4
12082;19.05.2023 22:00;6;43;12;4;66;6;3;29;2;4;43;4
12083;19.05.2023 23:00;6;43;12;4;66;6;3;29;2;4;43;4
12084;20.05.2023 00:00;6;28;13;4;50;6;3;31;2;4;34;5
12085;20.05.2023 01:00;6;28;13;4;50;6;3;31;2;4;34;5
12086;20.05.2023 02:00;6;28;13;4;50;6;3;31;2;4;34;5
12087;20.05.2023 03:00;6;28;13;4;50;6;3;31;2;4;34;5
12088;20.05.2023 04:00;6;28;13;4;50;6;3;31;2;4;34;5
12089;20.05.2023 05:00;15;28;15;10;50;7;9;31;2;13;34;5
12090;20.05.2023 06:00;16;28;11;11;50;6;10;31;1;13;34;3
12091;20.05.2023 07:00;10;28;11;7;50;6;7;31;1;9;34;3
12092;20.05.2023 08:00;10;28;11;7;50;6;7;31;1;9;34;3
12093;20.05.2023 09:00;10;28;11;7;50;6;7;31;1;9;34;3
12094;20.05.2023 10:00;10;28;11;7;50;6;7;31;1;9;34;3
12095;20.05.2023 11:00;10;28;11;6;50;6;8;31;1;9;34;3
12096;20.05.2023 12:00;10;28;11;6;50;6;8;31;1;9;34;3
12097;20.05.2023 13:00;17;28;11;12;50;7;14;31;1;16;34;4
12098;20.05.2023 14:00;17;28;10;12;50;6;14;31;0;16;34;4
12099;20.05.2023 15:00;7;28;10;6;50;6;7;31;0;7;34;4
12100;20.05.2023 16:00;7;28;10;6;50;6;7;31;0;7;34;4
12101;20.05.2023 17:00;7;28;10;6;50;6;7;31;0;7;34;4
12102;20.05.2023 18:00;7;28;10;6;50;6;7;31;0;7;34;4
12103;20.05.2023 19:00;7;28;10;6;50;6;7;31;0;7;34;4
12104;20.05.2023 20:00;12;28;11;10;50;8;8;31;0;11;34;4
12105;20.05.2023 21:00;12;28;10;10;50;6;9;31;0;11;34;4
12106;20.05.2023 22:00;5;28;10;4;50;6;3;31;0;4;34;4
12107;20.05.2023 23:00;5;28;10;4;50;6;3;31;0;4;34;4
12108;21.05.2023 00:00;5;28;10;4;52;6;3;29;0;4;34;4
12109;21.05.2023 01:00;5;28;10;4;52;6;3;29;0;4;34;4
12110;21.05.2023 02:00;5;28;10;4;52;6;3;29;0;4;34;4
12111;21.05.2023 03:00;5;28;10;4;52;6;3;29;0;4;34;4
12112;21.05.2023 04:00;5;28;10;4;52;6;3;29;0;4;34;4
12113;21.05.2023 05:00;16;28;11;10;52;8;9;29;0;12;34;4
12114;21.05.2023 06:00;16;28;9;11;52;7;11;29;0;12;34;4
12115;21.05.2023 07:00;11;28;9;7;52;7;8;29;0;9;34;4
12116;21.05.2023 08:00;11;28;9;7;52;7;8;29;0;9;34;4
12117;21.05.2023 09:00;11;28;9;7;52;7;8;29;0;9;34;4
12118;21.05.2023 10:00;11;28;9;7;52;7;8;29;0;9;34;4
12119;21.05.2023 11:00;11;28;9;6;52;7;9;29;0;9;34;4
12120;21.05.2023 12:00;11;28;9;6;52;7;8;29;0;9;34;4
12121;21.05.2023 13:00;18;28;9;12;52;8;14;29;0;16;34;5
12122;21.05.2023 14:00;18;28;9;12;52;7;14;29;0;16;34;4
12123;21.05.2023 15:00;7;28;9;6;52;7;7;29;0;8;34;4
12124;21.05.2023 16:00;7;28;9;6;52;7;7;29;0;7;34;4
12125;21.05.2023 17:00;7;28;9;6;52;7;7;29;0;7;34;4
12126;21.05.2023 18:00;7;28;9;6;52;7;7;29;0;7;34;4
12127;21.05.2023 19:00;7;28;9;6;52;7;7;29;0;7;34;4
12128;21.05.2023 20:00;12;28;10;8;52;9;8;29;0;11;34;4
12129;21.05.2023 21:00;12;28;9;8;52;7;9;29;0;11;34;4
12130;21.05.2023 22:00;5;28;9;2;52;7;3;29;0;4;34;4
12131;21.05.2023 23:00;5;28;9;2;52;7;3;29;0;4;34;4
12132;22.05.2023 00:00;5;39;7;2;67;9;3;31;0;4;41;3
12133;22.05.2023 01:00;5;39;7;2;67;9;3;31;0;4;41;3
12134;22.05.2023 02:00;5;39;7;2;67;9;3;31;0;4;41;3
12135;22.05.2023 03:00;5;39;7;2;67;9;3;31;0;4;41;3
12136;22.05.2023 04:00;5;39;7;2;67;9;3;31;0;4;41;3
12137;22.05.2023 05:00;18;39;8;10;67;9;12;31;0;13;41;4
12138;22.05.2023 06:00;19;39;8;10;67;7;13;31;0;14;41;4
12139;22.05.2023 07:00;20;39;11;13;67;7;14;31;0;20;41;4
12140;22.05.2023 08:00;23;39;11;14;67;7;16;31;0;20;41;4
12141;22.05.2023 09:00;23;39;11;14;67;7;16;31;0;20;41;4
12142;22.05.2023 10:00;23;39;11;14;67;7;16;31;0;20;41;4
12143;22.05.2023 11:00;23;39;11;14;67;7;17;31;0;20;41;4
12144;22.05.2023 12:00;21;39;11;14;67;7;17;31;0;20;41;4
12145;22.05.2023 13:00;29;39;11;21;67;8;23;31;1;29;41;5
12146;22.05.2023 14:00;27;39;11;21;67;7;22;31;1;28;41;4
12147;22.05.2023 15:00;12;39;11;13;67;7;12;31;1;18;41;4
12148;22.05.2023 16:00;9;39;11;7;67;7;9;31;1;9;41;4
12149;22.05.2023 17:00;9;39;11;7;67;7;8;31;1;9;41;4
12150;22.05.2023 18:00;9;39;11;7;67;7;8;31;1;9;41;4
12151;22.05.2023 19:00;9;39;11;7;67;7;8;31;1;9;41;4
12152;22.05.2023 20:00;14;39;12;11;67;7;9;31;1;13;41;4
12153;22.05.2023 21:00;14;39;11;11;67;5;10;31;1;13;41;4
12154;22.05.2023 22:00;5;39;11;4;67;5;3;31;1;4;41;4
12155;22.05.2023 23:00;5;39;11;4;67;5;3;31;1;4;41;4
12156;23.05.2023 00:00;5;41;11;4;66;3;3;32;1;4;40;4
12157;23.05.2023 01:00;5;41;11;4;66;3;3;32;1;4;40;4
12158;23.05.2023 02:00;5;41;11;4;66;3;3;32;1;4;40;4
12159;23.05.2023 03:00;5;41;11;4;66;3;3;32;1;4;40;4
12160;23.05.2023 04:00;5;41;11;4;66;3;3;32;1;4;40;4
12161;23.05.2023 05:00;16;41;14;11;66;5;12;32;1;16;40;5
12162;23.05.2023 06:00;16;41;13;12;66;5;14;32;1;16;40;4
12163;23.05.2023 07:00;15;41;15;14;66;5;16;32;1;23;40;4
12164;23.05.2023 08:00;18;41;12;15;66;5;18;32;1;23;40;4
12165;23.05.2023 09:00;18;41;12;15;66;5;18;32;1;23;40;4
12166;23.05.2023 10:00;18;41;12;15;66;5;18;32;1;23;40;4
12167;23.05.2023 11:00;18;41;12;14;66;5;19;32;1;23;40;4
12168;23.05.2023 12:00;16;41;12;14;66;5;19;32;1;23;40;4
12169;23.05.2023 13:00;24;41;13;22;66;6;25;32;2;32;40;5
12170;23.05.2023 14:00;21;41;13;21;66;5;24;32;1;31;40;4
12171;23.05.2023 15:00;9;41;13;14;66;5;13;32;1;19;40;4
12172;23.05.2023 16:00;8;41;13;8;66;5;9;32;1;9;40;4
12173;23.05.2023 17:00;8;41;13;8;66;5;8;32;1;9;40;4
12174;23.05.2023 18:00;8;41;13;8;66;5;8;32;1;9;40;4
12175;23.05.2023 19:00;8;41;13;8;66;5;8;32;1;9;40;4
12176;23.05.2023 20:00;13;41;14;12;66;5;10;32;1;13;40;4
12177;23.05.2023 21:00;13;41;13;12;66;5;10;32;1;13;40;4
12178;23.05.2023 22:00;5;41;13;4;66;5;3;32;1;4;40;4
12179;23.05.2023 23:00;5;41;13;4;66;5;3;32;1;4;40;4
12180;24.05.2023 00:00;5;45;11;4;68;6;3;33;1;4;43;6
12181;24.05.2023 01:00;5;45;11;4;68;6;3;33;1;4;43;6
12182;24.05.2023 02:00;5;45;11;4;68;6;3;33;1;4;43;6
12183;24.05.2023 03:00;5;45;11;4;68;6;3;33;1;4;43;6
12184;24.05.2023 04:00;5;45;11;4;68;6;3;33;1;4;43;6
12185;24.05.2023 05:00;15;45;13;12;68;7;11;33;2;13;43;9
12186;24.05.2023 06:00;17;45;10;14;68;5;12;33;2;13;43;8
12187;24.05.2023 07:00;17;45;12;19;68;5;14;33;2;18;43;9
12188;24.05.2023 08:00;21;45;10;20;68;5;16;33;2;18;43;9
12189;24.05.2023 09:00;21;45;10;20;68;5;16;33;2;18;43;9
12190;24.05.2023 10:00;21;45;10;20;68;5;16;33;2;18;43;9
12191;24.05.2023 11:00;21;45;10;19;68;5;17;33;2;18;43;9
12192;24.05.2023 12:00;18;45;10;19;68;5;17;33;2;18;43;9
12193;24.05.2023 13:00;25;45;12;26;68;5;20;33;4;27;43;9
12194;24.05.2023 14:00;23;45;11;26;68;4;19;33;3;26;43;8
12195;24.05.2023 15:00;10;45;11;17;68;4;10;33;3;17;43;8
12196;24.05.2023 16:00;8;45;11;7;68;4;6;33;3;9;43;8
12197;24.05.2023 17:00;8;45;11;7;68;4;5;33;3;9;43;8
12198;24.05.2023 18:00;8;45;11;7;68;4;5;33;3;9;43;8
12199;24.05.2023 19:00;8;45;11;7;68;4;5;33;3;9;43;8
12200;24.05.2023 20:00;13;45;12;11;68;4;6;33;3;13;43;8
12201;24.05.2023 21:00;13;45;11;11;68;4;7;33;3;13;43;8
12202;24.05.2023 22:00;5;45;11;4;68;4;3;33;3;4;43;8
12203;24.05.2023 23:00;5;45;11;4;68;4;3;33;3;4;43;8
12204;25.05.2023 00:00;5;44;12;4;65;5;3;33;4;4;46;7
12205;25.05.2023 01:00;5;44;12;4;65;5;3;33;4;4;46;7
12206;25.05.2023 02:00;5;44;12;4;65;5;3;33;4;4;46;7
12207;25.05.2023 03:00;5;44;12;4;65;5;3;33;4;4;46;7
12208;25.05.2023 04:00;5;44;12;4;65;5;3;33;4;4;46;7
12209;25.05.2023 05:00;15;44;17;12;65;5;11;33;5;12;46;12
12210;25.05.2023 06:00;16;44;15;12;65;4;11;33;4;13;46;9
12211;25.05.2023 07:00;18;44;17;16;65;4;12;33;5;17;46;9
12212;25.05.2023 08:00;21;44;15;17;65;4;13;33;5;17;46;8
12213;25.05.2023 09:00;21;44;15;17;65;4;13;33;5;17;46;8
12214;25.05.2023 10:00;21;44;15;17;65;4;13;33;5;17;46;8
12215;25.05.2023 11:00;21;44;15;17;65;4;15;33;5;17;46;8
12216;25.05.2023 12:00;19;44;15;17;65;4;15;33;5;17;46;8
12217;25.05.2023 13:00;26;44;18;26;65;4;19;33;5;25;46;8
12218;25.05.2023 14:00;23;44;16;26;65;4;19;33;3;24;46;8
12219;25.05.2023 15:00;11;44;16;18;65;4;11;33;3;15;46;8
12220;25.05.2023 16:00;8;44;16;9;65;4;8;33;3;8;46;8
12221;25.05.2023 17:00;8;44;16;9;65;4;7;33;3;8;46;8
12222;25.05.2023 18:00;8;44;16;9;65;4;7;33;3;8;46;8
12223;25.05.2023 19:00;8;44;16;9;65;4;7;33;3;8;46;8
12224;25.05.2023 20:00;13;44;16;13;65;4;7;33;3;12;46;9
12225;25.05.2023 21:00;13;44;15;13;65;4;8;33;3;12;46;9
12226;25.05.2023 22:00;6;44;15;4;65;4;3;33;3;4;46;9
12227;25.05.2023 23:00;5;44;15;4;65;4;3;33;3;4;46;9
12228;26.05.2023 00:00;5;39;18;4;68;4;3;36;3;4;44;10
12229;26.05.2023 01:00;5;39;18;4;68;4;3;36;3;4;44;10
12230;26.05.2023 02:00;5;39;18;4;68;4;3;36;3;4;44;10
12231;26.05.2023 03:00;5;39;18;4;68;4;3;36;3;4;44;10
12232;26.05.2023 04:00;5;39;18;4;68;4;3;36;3;4;44;10
12233;26.05.2023 05:00;15;39;21;10;68;4;11;36;3;13;44;12
12234;26.05.2023 06:00;16;39;16;10;68;4;12;36;2;13;44;7
12235;26.05.2023 07:00;16;39;18;11;68;4;12;36;2;17;44;7
12236;26.05.2023 08:00;17;39;17;11;68;4;12;36;1;17;44;7
12237;26.05.2023 09:00;17;39;17;11;68;4;12;36;1;17;44;7
12238;26.05.2023 10:00;17;39;17;11;68;4;12;36;1;17;44;7
12239;26.05.2023 11:00;17;39;17;11;68;4;13;36;1;17;44;7
12240;26.05.2023 12:00;16;39;17;11;68;4;13;36;1;17;44;7
12241;26.05.2023 13:00;24;39;18;19;68;4;17;36;2;25;44;8
12242;26.05.2023 14:00;21;39;15;19;68;4;17;36;2;24;44;8
12243;26.05.2023 15:00;10;39;15;13;68;4;8;36;2;15;44;8
12244;26.05.2023 16:00;8;39;15;8;68;4;5;36;2;8;44;8
12245;26.05.2023 17:00;8;39;15;8;68;4;5;36;2;8;44;8
12246;26.05.2023 18:00;8;39;15;8;68;4;5;36;2;8;44;8
12247;26.05.2023 19:00;8;39;15;8;68;4;5;36;2;8;44;8
12248;26.05.2023 20:00;11;39;16;12;68;4;6;36;2;12;44;9
12249;26.05.2023 21:00;11;39;16;12;68;4;7;36;2;12;44;8
12250;26.05.2023 22:00;3;39;16;4;68;4;3;36;2;4;44;8
12251;26.05.2023 23:00;3;39;16;4;68;4;3;36;2;4;44;8
12252;27.05.2023 00:00;3;30;18;4;54;3;3;31;1;4;36;7
12253;27.05.2023 01:00;3;30;18;4;54;3;3;31;1;4;36;7
12254;27.05.2023 02:00;3;30;18;4;54;3;3;31;1;4;36;7
12255;27.05.2023 03:00;3;30;18;4;54;3;3;31;1;4;36;7
12256;27.05.2023 04:00;3;30;18;4;54;3;3;31;1;4;36;7
